annee_sortie,mois_sortie,log_jours_obtention,n_artistes,is_collab,artist_total_certs,artist_max_cert_level,artist_collab_rate,label_freq,cert_level,cat_Singles,cat_Albums,cat_Videos,cat_Compilation
2002,10,3.4339872044851463,1,0,59,7,0.0,0.009472765798329803,0,1,0,0,0
2002,3,5.537334267018537,1,0,347,5,0.0,0.010594540695500436,0,0,1,0,0
1997,11,7.519149957669823,1,0,69,5,0.0,0.0032406830362707215,2,0,1,0,0
2002,11,2.3978952727983707,1,0,11,3,0.0,0.005110307864888446,0,0,0,1,0
2002,3,5.407171771460119,1,0,14,5,0.0,0.010220615729776892,0,0,1,0,0
2002,3,5.497168225293202,1,0,17,5,0.058823529411764705,0.010220615729776892,2,0,1,0,0
2002,5,5.236441962829949,1,0,3,1,0.3333333333333333,0.0021189081391000874,0,0,1,0,0
2002,4,5.375278407684165,1,0,29,5,0.0,0.029664713947401222,5,1,0,0,0
2002,9,4.007333185232471,1,0,27,4,0.0,0.010220615729776892,0,0,1,0,0
2001,11,5.855071922202427,1,0,6,3,0.0,0.010220615729776892,1,0,1,0,0
2002,3,5.438079308923196,1,0,50,5,0.0,0.029664713947401222,3,0,1,0,0
2002,3,5.497168225293202,1,0,29,5,0.0,0.029664713947401222,3,0,1,0,0
2002,9,3.4339872044851463,1,0,5,0,0.0,0.0032406830362707215,0,1,0,0,0
2002,6,4.804021044733257,1,0,2,0,0.0,0.0032406830362707215,0,0,1,0,0
2002,9,3.1780538303479458,1,0,6,2,0.0,0.0002492833104823632,0,0,1,0,0
2002,5,4.941642422609304,1,0,9,3,0.0,0.0003739249657235448,0,0,1,0,0
2002,3,5.342334251964811,1,0,11,5,0.0,0.0002492833104823632,1,0,1,0,0
2000,10,6.580639137284949,1,0,5,1,0.0,0.0002492833104823632,1,0,1,0,0
2002,8,3.6375861597263857,1,0,20,4,0.0,0.0003739249657235448,0,0,1,0,0
2002,8,3.8066624897703196,1,0,6,1,0.0,0.0003739249657235448,0,0,1,0,0
2002,5,4.74493212836325,1,0,25,5,0.0,0.0001246416552411816,4,0,1,0,0
2002,1,5.541263545158426,1,0,22,3,0.0,0.0001246416552411816,0,1,0,0,0
2002,4,5.049856007249537,1,0,3,0,0.0,0.0001246416552411816,0,1,0,0,0
2002,1,5.5093883366279774,1,0,20,5,0.0,0.0002492833104823632,0,1,0,0,0
2002,4,5.049856007249537,1,0,22,5,0.0,0.0002492833104823632,0,1,0,0,0
2002,7,4.07753744390572,1,0,1,0,0.0,0.0001246416552411816,0,1,0,0,0
2002,7,4.1588830833596715,1,0,7,2,0.0,0.0007478499314470896,0,1,0,0,0
2002,1,5.455321115357702,2,1,2,0,0.5,0.0007478499314470896,0,1,0,0,0
2002,2,5.327876168789581,1,0,1,0,0.0,0.0007478499314470896,0,1,0,0,0
2002,6,4.543294782270004,1,0,1,0,0.0,0.0007478499314470896,0,1,0,0,0
2002,6,4.382026634673881,1,0,3,0,0.0,0.0032406830362707215,0,0,1,0,0
2002,4,5.003946305945459,2,1,1,0,1.0,0.010594540695500436,0,1,0,0,0
2002,6,4.532599493153256,1,0,5,0,0.0,0.0032406830362707215,0,1,0,0,0
2002,2,5.288267030694535,1,0,3,0,0.0,0.0032406830362707215,0,1,0,0,0
2002,6,4.532599493153256,1,0,3,0,0.0,0.0032406830362707215,0,1,0,0,0
2002,5,4.770684624465665,1,0,347,5,0.0,0.0032406830362707215,0,0,1,0,0
2002,6,4.605170185988092,1,0,347,5,0.0,0.0032406830362707215,0,0,1,0,0
2002,8,1.0986122886681098,1,0,2,0,0.0,0.0006232082762059081,0,0,1,0,0
2002,3,5.056245805348308,1,0,9,3,0.1111111111111111,0.0006232082762059081,0,0,1,0,0
2002,6,4.454347296253507,1,0,15,5,0.0,0.0004985666209647265,4,0,1,0,0
2002,7,3.58351893845611,1,0,2,0,0.0,0.0006232082762059081,0,1,0,0,0
2000,2,6.774223886357614,1,0,20,5,0.0,0.005110307864888446,2,0,0,1,0
1999,1,7.151485463904735,1,0,347,5,0.0,0.004487099588682538,0,0,1,0,0
2002,3,4.718498871295094,1,0,347,5,0.0,0.004487099588682538,0,0,1,0,0
2002,5,4.02535169073515,1,0,347,5,0.0,0.004487099588682538,0,0,1,0,0
1998,10,7.21890970761906,1,0,1,2,0.0,0.0021189081391000874,2,0,1,0,0
2002,3,4.836281906951478,1,0,29,5,0.0,0.029664713947401222,2,0,1,0,0
1994,10,7.94873845481361,1,0,11,3,0.0,0.0021189081391000874,2,0,1,0,0
2001,12,5.3471075307174685,1,0,4,1,0.0,0.0021189081391000874,0,0,1,0,0
2002,3,4.6443908991413725,1,0,12,2,0.0,0.0001246416552411816,0,0,1,0,0
1996,4,7.726212650507529,1,0,1,2,0.0,0.0001246416552411816,2,0,1,0,0
2002,5,4.127134385045092,1,0,8,5,0.0,0.0001246416552411816,0,0,1,0,0
1996,6,7.698029170272805,1,0,11,5,0.0,0.0001246416552411816,0,0,1,0,0
2001,1,6.295266001439646,1,0,1,0,0.0,0.0001246416552411816,0,0,1,0,0
2002,5,3.8066624897703196,1,0,25,5,0.0,0.0001246416552411816,0,0,1,0,0
1996,11,7.627057417018934,1,0,25,5,0.0,0.0001246416552411816,0,0,1,0,0
1998,4,7.343426229147367,1,0,2,1,0.0,0.0001246416552411816,0,0,1,0,0
2001,4,6.095824562432225,1,0,6,4,0.0,0.0001246416552411816,3,0,1,0,0
2001,11,5.484796933490655,1,0,15,5,0.06666666666666667,0.014084507042253521,2,0,1,0,0
1999,9,6.932447891572509,1,0,9,2,0.0,0.0001246416552411816,2,0,1,0,0
2001,12,5.3612921657094255,1,0,5,5,0.0,0.0002492833104823632,5,0,1,0,0
2002,1,5.099866427824199,1,0,7,2,0.0,0.0007478499314470896,2,1,0,0,0
1999,10,6.897704943128636,1,0,16,5,0.0625,0.0001246416552411816,2,0,1,0,0
2000,8,6.525029657843462,1,0,5,2,0.0,0.0007478499314470896,2,0,1,0,0
2002,2,5.056245805348308,1,0,2,0,0.0,0.0001246416552411816,0,1,0,0,0
2002,3,4.6443908991413725,1,0,22,5,0.5,0.0008724915866882712,0,1,0,0,0
2001,11,5.424950017481403,1,0,1,0,0.0,0.0001246416552411816,0,1,0,0,0
1998,10,7.226209010100671,1,0,3,3,0.0,0.0001246416552411816,1,0,1,0,0
1989,7,8.463370384718731,1,0,25,5,0.0,0.0001246416552411816,1,0,1,0,0
2001,11,5.455321115357702,1,0,5,2,0.0,0.0007478499314470896,0,1,0,0,0
2002,2,4.912654885736052,1,0,347,5,0.0,0.0003739249657235448,0,0,1,0,0
2002,2,4.454347296253507,1,0,3,1,0.0,0.01632805683659479,0,0,1,0,0
2001,10,5.389071729816501,1,0,4,3,0.0,0.003365324691511903,2,0,1,0,0
2001,11,5.25227342804663,1,0,26,5,0.0,0.01632805683659479,2,0,1,0,0
2002,3,2.995732273553991,1,0,9,3,0.0,0.029664713947401222,0,0,1,0,0
2002,3,3.713572066704308,1,0,17,5,0.058823529411764705,0.010220615729776892,0,0,1,0,0
2002,3,3.1780538303479458,1,0,5,1,0.0,0.0001246416552411816,0,0,1,0,0
2000,9,6.375024819828097,1,0,15,5,0.0,0.029664713947401222,5,0,1,0,0
2002,1,4.330733340286331,1,0,6,3,0.0,0.010220615729776892,0,1,0,0,0
2002,1,4.418840607796598,2,1,6,5,0.16666666666666666,0.0002492833104823632,0,1,0,0,0
2002,3,3.5263605246161616,1,0,27,4,0.0,0.010220615729776892,0,1,0,0,0
2002,3,3.295836866004329,1,0,2,2,0.0,0.029664713947401222,0,1,0,0,0
2002,3,3.295836866004329,1,0,17,5,0.058823529411764705,0.010220615729776892,0,1,0,0,0
2001,4,5.87493073085203,1,0,27,4,0.0,0.010220615729776892,0,1,0,0,0
2002,1,4.6443908991413725,1,0,22,5,0.0,0.010220615729776892,0,1,0,0,0
2002,3,3.713572066704308,1,0,5,1,0.0,0.0021189081391000874,0,0,1,0,0
1999,10,6.816735880594968,1,0,2,2,0.0,0.010220615729776892,2,0,1,0,0
2002,3,3.295836866004329,1,0,50,5,0.0,0.029664713947401222,0,0,1,0,0
2002,2,4.007333185232471,1,0,1,0,0.0,0.0002492833104823632,0,0,1,0,0
2002,1,4.6443908991413725,1,0,347,5,0.0,0.004487099588682538,2,0,1,0,0
2001,11,5.117993812416755,1,0,347,5,0.0,0.004487099588682538,0,0,1,0,0
2002,1,4.330733340286331,1,0,347,5,0.0,0.004487099588682538,0,0,1,0,0
2001,10,5.272999558563747,1,0,7,3,0.0,0.0002492833104823632,2,1,0,0,0
2001,5,5.817111159963204,1,0,4,5,0.0,0.0002492833104823632,0,0,1,0,0
2002,3,3.5263605246161616,1,0,3,0,0.0,0.0311604138102954,0,0,1,0,0
2002,3,3.713572066704308,1,0,29,5,0.0,0.029664713947401222,0,0,1,0,0
2001,8,5.4680601411351315,1,0,2,0,0.0,0.0004985666209647265,0,0,1,0,0
2001,12,4.859812404361672,1,0,9,3,0.0,0.0001246416552411816,2,0,1,0,0
2000,11,6.255750041753367,1,0,13,3,0.0,0.0003739249657235448,1,0,1,0,0
2001,12,4.23410650459726,1,0,347,5,0.0,0.004487099588682538,0,0,1,0,0
1987,12,8.552174160311482,1,0,4,2,0.0,0.004487099588682538,2,0,1,0,0
2001,11,4.330733340286331,1,0,347,5,0.0,0.004487099588682538,0,0,1,0,0
2001,11,4.605170185988092,1,0,1,0,0.0,0.0002492833104823632,0,0,1,0,0
2001,11,4.248495242049359,1,0,22,3,0.0,0.0003739249657235448,0,0,1,0,0
2000,10,6.124683390894205,1,0,1,1,0.0,0.010594540695500436,1,0,1,0,0
2001,3,5.736572297479192,1,0,5,2,0.0,0.008724915866882713,2,0,1,0,0
2001,11,4.276666119016055,1,0,9,1,0.0,0.0001246416552411816,0,0,1,0,0
2001,10,4.605170185988092,1,0,8,2,0.0,0.0007478499314470896,0,0,1,0,0
2001,11,4.174387269895637,1,0,9,2,0.0,0.0002492833104823632,0,0,1,0,0
2001,5,5.537334267018537,1,0,15,5,0.0,0.0004985666209647265,2,0,1,0,0
2000,7,6.335054251498059,1,0,11,3,0.0,0.009722049108812166,0,1,0,0,0
2001,11,4.127134385045092,1,0,347,5,0.0,0.004861024554406083,0,0,1,0,0
2001,12,3.044522437723423,1,0,347,5,0.0,0.004861024554406083,0,0,1,0,0
2001,6,5.262690188904886,1,0,1,0,0.0,0.03128505546553658,0,1,0,0,0
2001,9,4.61512051684126,1,0,20,5,0.0,0.03128505546553658,0,0,1,0,0
2001,11,3.713572066704308,1,0,69,5,0.0,0.03128505546553658,0,0,1,0,0
1999,11,6.641182169740591,1,0,15,5,0.06666666666666667,0.03128505546553658,5,0,1,0,0
2001,11,3.8066624897703196,1,0,4,0,0.0,0.03128505546553658,0,0,1,0,0
2001,9,4.543294782270004,1,0,1,0,0.0,0.03128505546553658,0,0,1,0,0
2001,4,5.541263545158426,1,0,6,4,0.0,0.03128505546553658,0,0,1,0,0
2001,10,4.02535169073515,1,0,8,2,0.0,0.03128505546553658,2,1,0,0,0
2001,11,3.1780538303479458,1,0,1,5,0.0,0.035398230088495575,5,1,0,0,0
2001,12,2.772588722239781,1,0,4,5,0.0,0.035398230088495575,5,1,0,0,0
2001,10,4.276666119016055,1,0,1,0,0.0,0.035398230088495575,0,1,0,0,0
2001,11,3.6375861597263857,1,0,15,5,0.06666666666666667,0.03128505546553658,1,0,1,0,0
2001,10,3.912023005428146,1,0,19,3,0.0,0.03128505546553658,0,0,1,0,0
2001,11,3.4965075614664802,1,0,2,3,0.0,0.03128505546553658,2,0,0,1,0
1992,8,8.130647968160584,1,0,8,3,0.125,0.03128505546553658,2,0,0,1,0
1998,3,7.22983877815125,1,0,1,2,0.0,0.03128505546553658,2,0,0,1,0
2000,1,6.542471960506805,1,0,8,2,0.0,0.03128505546553658,2,0,0,1,0
2001,10,4.04305126783455,1,0,1,0,0.0,0.014084507042253521,0,1,0,0,0
1998,8,7.098375638590786,1,0,8,2,0.0,0.03128505546553658,2,0,0,1,0
1996,11,7.528331766707247,1,0,2,3,0.0,0.03128505546553658,3,0,0,1,0
1999,9,6.71901315438526,1,0,1,3,0.0,0.03128505546553658,3,0,0,1,0
2001,11,3.5263605246161616,1,0,26,5,0.0,0.03128505546553658,3,0,0,1,0
2000,11,5.991464547107982,1,0,2,4,0.0,0.03128505546553658,3,0,0,1,0
2000,7,6.26530121273771,1,0,11,3,0.0,0.03128505546553658,3,0,0,1,0
2001,4,5.4638318050256105,1,0,6,1,0.0,0.03128505546553658,1,0,1,0,0
1994,11,7.8628820346414905,1,0,2,5,0.0,0.03128505546553658,5,0,0,1,0
2001,1,5.811140992976701,1,0,14,5,0.0,0.03128505546553658,1,0,1,0,0
2001,10,4.04305126783455,1,0,4,2,0.0,0.03128505546553658,0,0,1,0,0
2001,9,4.442651256490317,1,0,8,0,0.0,0.014084507042253521,0,1,0,0,0
2001,11,3.58351893845611,1,0,26,5,0.0,0.03128505546553658,1,0,1,0,0
2001,9,4.532599493153256,1,0,1,0,0.0,0.03128505546553658,0,0,1,0,0
2001,4,5.493061443340548,1,0,1,0,0.0,0.03128505546553658,0,1,0,0,0
2001,10,4.31748811353631,1,0,7,3,0.0,0.03128505546553658,0,1,0,0,0
2001,11,3.6888794541139363,1,0,22,5,0.0,0.03128505546553658,1,0,1,0,0
2001,11,3.4965075614664802,1,0,27,4,0.0,0.03128505546553658,0,1,0,0,0
2001,11,3.8501476017100584,1,0,11,5,0.09090909090909091,0.03128505546553658,2,0,1,0,0
1994,6,7.915348169263078,1,0,2,2,0.0,0.03128505546553658,2,0,1,0,0
2001,10,3.9889840465642745,1,0,27,4,0.0,0.03128505546553658,2,0,1,0,0
2001,11,3.7612001156935624,1,0,347,5,0.0,0.03128505546553658,0,0,1,0,0
2001,11,3.367295829986474,1,0,347,5,0.0,0.03128505546553658,0,0,1,0,0
2001,11,3.4965075614664802,1,0,9,5,0.0,0.03128505546553658,3,0,1,0,0
2000,9,6.126869184114185,1,0,1,0,0.0,0.009722049108812166,0,1,0,0,0
2000,10,5.996452088619021,1,0,29,5,0.0,0.03128505546553658,2,0,0,1,0
2000,6,6.3080984415095305,1,0,3,5,0.0,0.009722049108812166,0,1,0,0,0
2001,12,1.0986122886681098,1,0,9,3,0.0,0.03128505546553658,1,0,1,0,0
2001,5,5.3230099791384085,1,0,15,5,0.0,0.03128505546553658,1,0,1,0,0
2000,11,5.978885764901122,1,0,1,0,0.0,0.03128505546553658,0,0,1,0,0
1998,8,7.10085190894405,1,0,2,0,0.0,0.03128505546553658,0,0,1,0,0
2000,9,6.073044534100405,1,0,1,0,0.0,0.03128505546553658,0,0,1,0,0
2001,10,3.367295829986474,1,0,29,5,0.0,0.03128505546553658,2,0,1,0,0
2001,8,4.672828834461906,1,0,347,5,0.0,0.03128505546553658,0,0,1,0,0
2001,10,3.9318256327243257,1,0,32,3,0.0,0.03128505546553658,0,0,1,0,0
2001,5,5.351858133476067,1,0,32,3,0.0,0.03128505546553658,0,0,1,0,0
2001,10,3.091042453358316,1,0,5,5,0.0,0.011217748971706343,0,1,0,0,0
2000,10,6.003887067106539,1,0,2,0,0.0,0.03128505546553658,0,0,1,0,0
2001,8,4.3694478524670215,1,0,2,0,0.0,0.03128505546553658,0,0,1,0,0
2000,1,6.513230110912307,1,0,1,0,0.0,0.035398230088495575,0,1,0,0,0
2001,6,4.955827057601261,1,0,4,2,0.0,0.035398230088495575,0,1,0,0,0
2000,5,6.280395838960195,1,0,2,0,0.0,0.035398230088495575,0,1,0,0,0
2000,12,5.811140992976701,1,0,1,0,0.0,0.035398230088495575,0,1,0,0,0
2001,8,4.454347296253507,1,0,2,0,0.0,0.03128505546553658,0,1,0,0,0
2001,8,4.3694478524670215,1,0,3,0,0.0,0.03128505546553658,0,0,1,0,0
2001,6,5.049856007249537,1,0,2,0,0.0,0.03128505546553658,0,0,1,0,0
2001,3,5.5093883366279774,1,0,6,2,0.0,0.03128505546553658,2,0,1,0,0
2001,9,4.174387269895637,1,0,3,3,0.0,0.03128505546553658,3,0,1,0,0
2001,6,4.990432586778736,1,0,5,2,0.0,0.0311604138102954,0,1,0,0,0
2001,11,1.0986122886681098,1,0,8,5,0.0,0.03128505546553658,2,0,1,0,0
2000,11,5.8944028342648505,1,0,11,5,0.09090909090909091,0.03128505546553658,5,0,1,0,0
2001,3,5.375278407684165,1,0,1,0,0.0,0.03128505546553658,0,1,0,0,0
2001,2,5.552959584921617,1,0,347,5,0.0,0.03128505546553658,0,0,1,0,0
2001,10,2.4849066497880004,1,0,19,5,0.0,0.03128505546553658,0,0,1,0,0
1999,11,6.553933404025811,1,0,1,3,0.0,0.03128505546553658,3,0,1,0,0
1995,5,7.75833346749091,1,0,19,5,0.0,0.03128505546553658,5,0,1,0,0
2001,1,5.5909869805108565,1,0,17,5,0.17647058823529413,0.03128505546553658,0,0,0,1,0
2001,4,5.247024072160486,1,0,69,5,0.0,0.03128505546553658,2,0,0,1,0
2000,12,5.780743515792329,1,0,59,7,0.0,0.03128505546553658,4,0,0,1,0
1997,3,7.427738840532894,1,0,22,5,0.0,0.03128505546553658,4,0,0,1,0
2000,7,6.139884552226255,1,0,59,7,0.0,0.03128505546553658,5,0,0,1,0
2001,10,3.1354942159291497,1,0,69,5,0.0,0.03128505546553658,5,0,0,1,0
2000,12,5.780743515792329,1,0,22,5,0.0,0.03128505546553658,5,0,0,1,0
1997,5,7.388946097618437,1,0,22,5,0.0,0.03128505546553658,5,0,0,1,0
1997,3,7.427738840532894,1,0,22,5,0.0,0.03128505546553658,5,0,0,1,0
2000,10,5.961005339623274,1,0,19,5,0.0,0.03128505546553658,2,0,1,0,0
2000,10,5.921578419643816,1,0,8,5,0.0,0.03128505546553658,3,0,1,0,0
1992,9,8.104099056143582,1,0,3,3,0.0,0.03128505546553658,3,0,1,0,0
1995,3,7.781138509845015,1,0,19,3,0.0,0.03128505546553658,3,0,1,0,0
1983,4,8.820256365906321,1,0,3,3,0.0,0.03128505546553658,3,0,1,0,0
1996,5,7.59337419312129,1,0,3,3,0.0,0.03128505546553658,3,0,1,0,0
1998,3,7.183111701743281,1,0,2,0,0.0,0.03128505546553658,0,0,1,0,0
1990,11,8.289790583181643,1,0,69,5,0.0,0.03128505546553658,0,0,1,0,0
1988,10,8.464425125877582,1,0,2,2,0.0,0.03128505546553658,0,0,1,0,0
1986,6,8.628734566149145,1,0,26,5,0.0,0.03128505546553658,5,0,1,0,0
1985,1,8.717354666338522,1,0,1,0,0.0,0.03128505546553658,0,0,1,0,0
1994,11,7.832014180505469,1,0,7,2,0.0,0.03128505546553658,0,0,1,0,0
1991,6,8.240385115516334,1,0,69,5,0.0,0.03128505546553658,5,0,1,0,0
1987,3,8.58260632996447,1,0,5,2,0.0,0.03128505546553658,0,0,1,0,0
1972,2,9.290721483922995,1,0,2,5,0.0,0.03128505546553658,5,0,1,0,0
1997,4,7.410347097821024,1,0,3,0,0.0,0.03128505546553658,0,0,1,0,0
2001,9,3.4657359027997265,1,0,8,5,0.0,0.03128505546553658,0,0,1,0,0
1981,11,8.892336539638013,1,0,19,3,0.0,0.03128505546553658,1,0,1,0,0
1988,5,8.500657222776137,1,0,5,2,0.0,0.03128505546553658,2,0,1,0,0
1995,11,7.673223121121708,1,0,5,2,0.0,0.03128505546553658,2,0,1,0,0
1976,1,9.149421957006766,1,0,31,3,0.0,0.03128505546553658,2,0,1,0,0
1980,4,8.970813341411448,1,0,2,2,0.0,0.03128505546553658,2,0,1,0,0
1987,10,8.539737155851132,1,0,8,2,0.0,0.03128505546553658,2,0,1,0,0
1972,7,9.2771575450135,1,0,1,2,0.0,0.03128505546553658,2,0,1,0,0
1991,11,8.193123721512068,1,0,9,2,0.0,0.03128505546553658,2,0,1,0,0
1999,4,6.806829360392176,1,0,31,3,0.0,0.03128505546553658,0,0,1,0,0
1997,12,7.254884810077338,1,0,31,3,0.0,0.03128505546553658,0,0,1,0,0
1984,4,8.760923376338836,1,0,1,2,0.0,0.03128505546553658,2,0,1,0,0
2001,1,5.62040086571715,1,0,1,0,0.0,0.03128505546553658,0,0,1,0,0
1977,2,9.106977858981029,1,0,2,2,0.0,0.03128505546553658,2,0,1,0,0
1980,5,8.96482339168508,1,0,15,5,0.0,0.03128505546553658,2,0,1,0,0
1981,12,8.889170455363413,1,0,15,5,0.0,0.03128505546553658,2,0,1,0,0
1977,4,9.098402718735318,1,0,15,5,0.0,0.03128505546553658,2,0,1,0,0
1980,11,8.940891067785461,1,0,4,2,0.0,0.03128505546553658,2,0,1,0,0
1971,10,9.302190025606063,1,0,8,4,0.0,0.03128505546553658,2,0,1,0,0
1984,9,8.741136422901011,1,0,1,2,0.0,0.03128505546553658,2,0,1,0,0
1984,10,8.73214326770192,1,0,1,2,0.0,0.03128505546553658,2,0,1,0,0
1986,8,8.618666160346871,1,0,2,2,0.0,0.03128505546553658,2,0,1,0,0
1986,3,8.644706511715198,1,0,6,2,0.0,0.03128505546553658,2,0,1,0,0
1989,6,8.412943170042439,1,0,6,2,0.0,0.03128505546553658,2,0,1,0,0
1989,2,8.439663988907,1,0,5,2,0.0,0.03128505546553658,2,0,1,0,0
1971,7,9.310547632393208,1,0,4,2,0.0,0.03128505546553658,2,0,1,0,0
1989,4,8.42989086301344,1,0,4,2,0.0,0.03128505546553658,2,0,1,0,0
1989,10,8.389359819906353,1,0,8,5,0.0,0.03128505546553658,2,0,1,0,0
1980,7,8.956222016362542,1,0,20,4,0.0,0.03128505546553658,3,0,1,0,0
1972,2,9.292104673778823,1,0,31,3,0.0,0.03128505546553658,3,0,1,0,0
1977,3,9.103089181229207,1,0,31,3,0.0,0.03128505546553658,3,0,1,0,0
2001,6,4.07753744390572,1,0,1,0,0.0,0.0311604138102954,0,1,0,0,0
1995,4,7.745435610274381,1,0,1,0,0.0,0.03128505546553658,0,0,1,0,0
2001,5,4.2626798770413155,2,1,2,1,0.5,0.035398230088495575,1,0,1,0,0
2001,1,5.176149732573829,1,0,1,0,0.0,0.009722049108812166,0,1,0,0,0
2001,3,4.795790545596741,1,0,1,0,0.0,0.009722049108812166,0,1,0,0,0
2001,5,4.060443010546419,1,0,15,5,0.0,0.009722049108812166,1,0,1,0,0
2001,3,4.795790545596741,1,0,1,0,0.0,0.009722049108812166,0,1,0,0,0
2001,3,4.672828834461906,1,0,8,1,0.0,0.009722049108812166,0,0,1,0,0
2001,5,4.248495242049359,1,0,347,5,0.0,0.035398230088495575,0,0,1,0,0
2001,2,4.90527477843843,1,0,347,5,0.0,0.035398230088495575,0,0,1,0,0
2001,5,3.9318256327243257,1,0,347,5,0.0,0.035398230088495575,0,0,1,0,0
2001,5,4.2626798770413155,1,0,1,0,0.0,0.035398230088495575,0,0,1,0,0
2000,12,5.332718793265369,1,0,22,3,0.0,0.014084507042253521,2,0,0,1,0
2000,1,6.270988431858299,1,0,3,1,0.3333333333333333,0.014084507042253521,0,1,0,0,0
2000,5,6.045005314036012,1,0,22,3,0.0,0.014084507042253521,0,1,0,0,0
1999,3,6.720220155135295,1,0,22,3,0.0,0.014084507042253521,3,0,1,0,0
1990,1,8.341886969516187,1,0,5,2,0.0,0.006107441106817898,0,0,1,0,0
1998,3,7.095893221097532,1,0,26,5,0.0,0.006107441106817898,4,0,1,0,0
1997,11,7.198931240688173,1,0,8,4,0.0,0.006107441106817898,4,0,1,0,0
1998,10,6.887552571664617,1,0,3,2,0.0,0.006107441106817898,0,0,1,0,0
1987,4,8.557182839632397,1,0,15,5,0.0,0.006107441106817898,5,0,1,0,0
2000,10,5.537334267018537,1,0,3,0,0.0,0.006107441106817898,0,0,1,0,0
1992,6,8.105609402299896,1,0,4,1,0.0,0.006107441106817898,0,0,1,0,0
2001,1,5.043425116919247,1,0,1,2,0.0,0.006107441106817898,2,1,0,0,0
2000,11,5.424950017481403,1,0,22,3,0.0,0.014084507042253521,0,1,0,0,0
2001,5,3.6109179126442243,1,0,1,0,0.0,0.003365324691511903,0,1,0,0,0
2000,11,5.389071729816501,1,0,26,5,0.0,0.006107441106817898,0,1,0,0,0
2000,10,5.5909869805108565,1,0,2,0,0.0,0.03128505546553658,0,0,1,0,0
2000,9,5.641907070938114,1,0,1,0,0.0,0.03128505546553658,0,0,1,0,0
2000,10,5.537334267018537,1,0,2,0,0.0,0.006107441106817898,0,0,1,0,0
2001,3,4.709530201312334,1,0,10,2,0.0,0.014084507042253521,0,1,0,0,0
1998,11,6.846943139585379,1,0,15,4,0.0,0.014084507042253521,1,0,1,0,0
2000,12,5.288267030694535,1,0,5,2,0.0,0.014084507042253521,0,1,0,0,0
2001,1,5.14166355650266,1,0,1,0,0.0,0.014084507042253521,0,1,0,0,0
1999,12,6.333279628139691,1,0,2,0,0.0,0.014084507042253521,0,1,0,0,0
2000,6,5.924255797414532,1,0,1,0,0.0,0.014084507042253521,0,0,1,0,0
2001,5,3.295836866004329,1,0,8,4,0.0,0.014084507042253521,1,0,1,0,0
1998,7,6.98933526597456,1,0,1,1,0.0,0.014084507042253521,1,0,1,0,0
1995,6,7.69484807238461,1,0,2,0,0.0,0.0029913997257883583,0,0,1,0,0
2000,5,5.996452088619021,1,0,2,0,0.0,0.014084507042253521,0,0,1,0,0
1999,3,6.71174039505618,1,0,31,3,0.0,0.0029913997257883583,0,0,1,0,0
2000,10,5.484796933490655,1,0,31,3,0.0,0.014084507042253521,0,0,1,0,0
2001,3,4.543294782270004,1,0,9,2,0.0,0.014084507042253521,0,0,1,0,0
2000,11,5.438079308923196,1,0,12,2,0.0,0.014084507042253521,2,0,1,0,0
1999,5,6.63200177739563,1,0,4,2,0.0,0.014084507042253521,2,0,1,0,0
2000,10,5.5134287461649825,1,0,5,2,0.0,0.014084507042253521,2,0,1,0,0
2000,11,5.438079308923196,1,0,347,5,0.0,0.014084507042253521,0,0,1,0,0
2001,3,4.543294782270004,1,0,347,5,0.0,0.014084507042253521,0,0,1,0,0
2001,3,4.709530201312334,1,0,11,4,0.0,0.014084507042253521,0,0,1,0,0
2001,5,3.8066624897703196,1,0,15,4,0.0,0.014084507042253521,0,0,1,0,0
2000,10,5.541263545158426,1,0,5,5,0.0,0.014084507042253521,3,0,1,0,0
2001,2,4.8283137373023015,1,0,10,2,0.0,0.014084507042253521,0,0,1,0,0
2001,5,3.295836866004329,1,0,8,4,0.0,0.0029913997257883583,0,0,1,0,0
2001,3,4.532599493153256,1,0,4,2,0.0,0.011217748971706343,0,0,1,0,0
2000,5,5.988961416889864,1,0,1,0,0.0,0.0311604138102954,0,0,1,0,0
2001,1,5.0689042022202315,1,0,4,2,0.0,0.035398230088495575,2,1,0,0,0
2000,5,5.958424693029782,1,0,5,2,0.0,0.035398230088495575,0,1,0,0,0
2000,11,5.356586274672012,1,0,69,5,0.0,0.035398230088495575,0,1,0,0,0
2000,11,5.4116460518550396,1,0,1,0,0.0,0.0029913997257883583,0,0,1,0,0
2000,11,5.356586274672012,1,0,69,5,0.0,0.07291536831609123,0,1,0,0,0
1998,12,6.796823718274855,1,0,6,3,0.0,0.07291536831609123,3,0,0,1,0
2000,11,5.272999558563747,1,0,347,5,0.0,0.07291536831609123,1,0,1,0,0
2000,10,5.308267697401205,1,0,4,0,0.0,0.07291536831609123,0,1,0,0,0
1999,6,6.559615237493242,1,0,9,5,0.0,0.07291536831609123,4,0,0,1,0
1999,7,6.498282149476434,1,0,6,1,0.0,0.07291536831609123,1,0,1,0,0
1999,8,6.444131256700441,1,0,50,5,0.0,0.07291536831609123,5,0,0,1,0
1994,1,7.896924656268864,1,0,1,1,0.0,0.07291536831609123,1,0,1,0,0
2000,4,6.003887067106539,1,0,10,3,0.0,0.07291536831609123,1,0,1,0,0
2001,3,3.871201010907891,1,0,1,0,0.0,0.07291536831609123,0,1,0,0,0
