annee_sortie,mois_sortie,log_jours_obtention,n_artistes,is_collab,artist_total_certs,artist_max_cert_level,artist_collab_rate,label_freq,cat_Singles,cat_Albums,cat_Videos,cat_Compilation,cert_level
0.42105263157894735,-1.0,0.5013180086962578,0.0,0.0,0.5,0.0,0.7647058823529411,0.45454545454545453,1.0,0.0,0.0,0.0,2
0.5263157894736842,-0.5,-0.051713126489926216,0.0,0.0,-0.2222222222222222,0.0,0.0,-0.3471074380165289,1.0,0.0,0.0,0.0,2
0.5263157894736842,0.16666666666666666,-0.24832910003943925,1.0,1.0,-0.3888888888888889,-1.0,6.5,-0.3636363636363636,1.0,0.0,0.0,0.0,2
0.3684210526315789,0.3333333333333333,0.5462413775165225,0.0,0.0,-0.3333333333333333,0.0,0.0,-0.33884297520661155,1.0,0.0,0.0,0.0,5
0.42105263157894735,-0.6666666666666666,0.47752098343579374,1.0,1.0,1.6111111111111112,0.0,1.5810810810810811,-0.14049586776859502,1.0,0.0,0.0,0.0,5
0.47368421052631576,0.3333333333333333,0.1601221906876055,1.0,1.0,1.0555555555555556,0.0,1.685185185185185,1.975206611570248,1.0,0.0,0.0,0.0,5
0.5263157894736842,-0.5,-0.051713126489926216,1.0,1.0,-0.16666666666666666,0.0,2.6,-0.33884297520661155,1.0,0.0,0.0,0.0,5
0.5263157894736842,0.6666666666666666,-0.41200768771524443,1.0,1.0,0.6666666666666666,0.0,3.575,0.45454545454545453,1.0,0.0,0.0,0.0,5
0.42105263157894735,-0.6666666666666666,0.47178835528938845,2.0,1.0,-0.3888888888888889,-1.0,6.5,-0.31404958677685946,1.0,0.0,0.0,0.0,2
0.47368421052631576,-0.16666666666666666,0.23651187739451937,0.0,0.0,-0.2777777777777778,0.0,0.0,1.5950413223140498,1.0,0.0,0.0,0.0,2
0.5263157894736842,-0.6666666666666666,-0.009195092195038819,0.0,0.0,-0.2777777777777778,0.0,0.0,-0.22314049586776855,1.0,0.0,0.0,0.0,2
0.5263157894736842,-0.5,-0.034236015777246054,0.0,0.0,-0.3888888888888889,-1.0,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,2
0.47368421052631576,-0.6666666666666666,0.28207162651388024,0.0,0.0,0.3888888888888889,0.3333333333333333,0.0,1.2809917355371898,1.0,0.0,0.0,0.0,2
0.5263157894736842,0.5,-0.3573166684038359,1.0,1.0,-0.3888888888888889,-1.0,6.5,-0.2727272727272727,1.0,0.0,0.0,0.0,2
0.5789473684210527,-1.0,-0.662283696191982,1.0,1.0,4.388888888888889,0.0,1.6436781609195403,0.9338842975206612,1.0,0.0,0.0,0.0,2
0.10526315789473684,0.0,0.9552042216521794,1.0,1.0,2.2222222222222223,0.0,0.13541666666666666,-0.1983471074380165,1.0,0.0,0.0,0.0,5
0.3157894736842105,-1.0,0.7220643637661259,1.0,1.0,0.6666666666666666,0.0,2.6,0.9338842975206612,1.0,0.0,0.0,0.0,5
0.3157894736842105,0.5,0.6456951222038677,0.0,0.0,-0.2777777777777778,0.0,0.0,-0.3471074380165289,1.0,0.0,0.0,0.0,5
0.47368421052631576,0.0,0.20686327759390732,0.0,0.0,-0.3888888888888889,0.0,0.0,1.975206611570248,1.0,0.0,0.0,0.0,5
0.5789473684210527,-0.6666666666666666,-1.1272932890168426,0.0,0.0,0.5,0.0,0.38235294117647056,-0.3636363636363636,0.0,1.0,0.0,0.0,0
0.3157894736842105,0.0,0.6742618144169876,0.0,0.0,0.3333333333333333,0.0,2.321428571428571,0.5371900826446281,0.0,1.0,0.0,0.0,2
0.3684210526315789,-0.16666666666666666,0.5725090837992075,0.0,0.0,1.1111111111111112,0.0,1.857142857142857,-0.30578512396694213,0.0,1.0,0.0,0.0,2
0.5263157894736842,-0.5,-0.062003563857977645,0.0,0.0,-0.2222222222222222,0.0,1.625,-0.3471074380165289,0.0,1.0,0.0,0.0,2
